,venue,lat,lon,address,category
27321,Cafe Bateel,25.030087166410873,55.27072653680007,Arabian Ranches Souk,Café
27322,AlWaha Villas Health Club,25.02988820969595,55.28640045398287,Dubai bypass road,Gym
27323,Carrefour Market,25.00489,55.292595,,Grocery Store
27324,Blossom Mudon,25.027362,55.266629,Mudon,Nursery School
27325,Paul,25.03009857740426,55.27067718682798,Arabian Ranches 2,French Restaurant
27326,Orient Exchange,25.029772,55.270668,"1st Floor, Souk Ranches",Currency Exchange
27327,Bolly,25.009657,55.287766,,Indian Restaurant
27328,Life Pharmacy,25.007119,55.301214,Mira Town Centre,Pharmacy
27329,Food To Go,25.02698467456183,55.281973995843316,Layan Community,Coffee Shop
27330,Al Salam Center مركز السلام,25.027095,55.267262,Mudon Community,Shopping Mall
27331,Fratelli la Bufala,25.031593,55.27086,Arabian Ranches 2,Theme Restaurant
27332,Sun & Sand Sports,25.029383,55.270298,,Clothing Store
27333,Chez Sushi,25.029967836189186,55.27040150140609,"The Ranches Souk, Arabian Ranches ""2""",Sushi Restaurant
27334,Al Salam Town Center,25.028873,55.27799,,Shopping Mall
27335,Brooklyn Melodies Music Centre,25.029511,55.270324,,Music School
27336,Subway,25.009808,55.289296,Town Square,Sandwich Place
27337,Tips And Toes,25.007129,55.301005,Mira Town Center,Salon / Barbershop
27338,The Barber Shop,25.00974,55.289474,,Salon / Barbershop
27339,Nstyle Beauty Lounge,25.030738,55.270651,Arabian Ranches Souk,Health & Beauty Service
27340,Belle Femme,25.031112,55.271005,,Salon / Barbershop
27341,Zahra,25.007967,55.293352,,Residential Building (Apartment / Condo)
27342,Tsc Mosque,25.027146,55.274575,,Mosque
27343,Mira Oasis,25.012861,55.29737,,Housing Development
27344,Town Square Park,25.004463,55.290848,Town Square,Park
27345,Mira 3,25.006094560605543,55.31100975915048,,Residential Building (Apartment / Condo)
27346,Fitness First Mudon,25.02799,55.276997,,Gym / Fitness Center
27347,Layan Community,25.02581464231008,55.281795527615714,,Housing Development
27348,Mudon مدن,25.024180196800433,55.27242549624881,Intersection of Emirates Bypass Road with Al Qudra Road,Housing Development
27349,Sustainable City Equestrian club,25.026215,55.278086,,Stables
27350,"Al Waha Community, Dubailand",25.030743699278222,55.28455426942621,,Housing Development
27351,Mira,25.012205,55.292942,,Housing Development
27352,Town Square Recreational Park,25.0092,55.287487,,Skate Park
27353,Sustainable City by Diamond,25.030870008562328,55.27720533837716,,Building
27354,Mira Community - Phase 4,25.011363,55.307859,,Housing Development
27355,Zaatar W Zeit,25.007268,55.301104,Mira,Middle Eastern Restaurant
27356,Magic Planet,25.03001,55.270467,Ranches souk,Arcade
27357,Khbz & Zaad,25.027745,55.275021,,Lebanese Restaurant
27358,Abatjour Bistro,25.027051,55.267226,,Lebanese Restaurant
27359,Town Square,25.009113881526236,55.292299265018215,,Housing Development
27360,Mira 2,25.00572,55.308901,,Housing Development
27361,Mudon compound,25.023381712540797,55.2742120485461,,Housing Development
27362,Fitness First,25.028254,55.268976,Arabian Ranches 2,Gym / Fitness Center
27363,PlayPoint,25.027373,55.275339,,General Entertainment
27364,Zahra Poolside,25.007931,55.293431,,Pool
27365,TSC swimming pool,25.029925,55.279017,,Pool
27366,Party Zone,25.029654,55.270542,"1st Floor, The Ranches Souk",General Entertainment
27367,Layan Community Pool,25.02812933794571,55.28208195553305,,Pool
27368,Wofl,25.026962,55.270556,,Pastry Shop
27369,Walking Track Stc,25.029129,55.276918,,Dog Run
27370,Cafe Vienna,25.027084672291316,55.281797647476196,Layan,Café
27371,Zwembad Sust City,25.029679,55.278758,,Water Park
27372,Mira 3 cmmunity pool,25.006968,55.309293,"Reem,Mira 3",Pool
27373,Carluccio's - Arabian Ranches,25.029602,55.270368,"The Ranches Souk, Ground Floor, Beside Carrefour, Al Qudra Rd, Arabian Ranches 2",Italian Restaurant
27374,Layan Community,25.02603322665367,55.281801168530734,,Building
27375,Pets Delight,25.029948,55.27009,,Pet Store
27376,Core Basics,25.027395,55.274868,,Medical Center
27377,Al Waha Community,25.028619861520465,55.28583190723647,Dubai Land,Resort
27378,Gym,25.026914484324255,55.281753488630514,Dubailand,Gym / Fitness Center
27379,Mira 2 Pool,25.003206,55.306631,Mira 2,Pool
27380,Tarzam Image,25.029745,55.2706,"1st Floor, Souk Ranches",Toy / Game Store
27381,Al Jaber Optical,25.029434,55.27034,,Optical Shop
27382,Bermuda Views,25.03229653551612,55.29802908603707,,Residential Building (Apartment / Condo)
27383,Building 5,25.02631149533427,55.281766834540186,Layan Community,Residential Building (Apartment / Condo)
27384,maison clark,25.004729471516413,55.30955140768535,,Housing Development
27385,Dubai World Championship Village,25.039377681332468,55.29893612043771,"Plantation Equestrian and Polo Club, Dubai",Golf Course
27386,ENOC,25.059051,55.285373,"Shk Mohd Bin Zd Rd, E 311, Arabian Ranches",Gas Station
27387,Zoom Supermarket,25.028227289880693,55.27478602802492,,Grocery Store
27388,Arabian Ranches Golf Club,25.05157706192538,55.26867979389991,Arabian Ranches,Golf Course
27389,Sustainable City by Diamond,25.030870008562328,55.27720533837716,,Building
27390,Cityland Mall,25.065791,55.302401,,Shopping Mall
27391,Carrefour,25.065366,55.304983,,Supermarket
27392,Palace of Entertainment,25.065377820724176,55.30637092229165,Inside The Global Village,Theme Park Ride / Attraction
27393,Cheeky Monkeys Arabian Ranches 2,25.031476830847367,55.27127334181246,Al Deem Street,Indoor Play Area
27394,La Mer (لا مير),25.22681,55.256023,Jumeirah Beach Rd,Plaza
27395,Layan Community,25.02581464231008,55.281795527615714,,Housing Development
27396,Arabian Ranches - Al Mahra,25.047999142361512,55.27540816613772,,Housing Development
27397,Choithrams,25.02699628297657,55.28179023001031,Layan,Convenience Store
27398,ENOC,25.0641613,55.3135735,Wadi Al Safa Shk Zayed Bin Hamdan Street - D54 - Dubai,Gas Station
27399,Hamdan Sports Complex,25.05039547430508,55.31875858552889,Emirates Rd,Athletics & Sports
27400,Thailand,25.063647437063494,55.320621397893674,E 311,Event Space
27401,Layan Community,25.02603322665367,55.281801168530734,,Building
27402,Lexus,25.055473,55.283117,Al Qouz,
27403,Al Reem 3 Arabian Ranches,25.05959179802639,55.287866940985886,,Residential Building (Apartment / Condo)
27404,Al Reem 3 Park,25.06003891198357,55.290832537884945,Arabian Ranches,Park
27405,Al Waha Community,25.028619861520465,55.28583190723647,Dubai Land,Resort
27406,Noorpix photo studio,25.059315,55.280122,Dubai Outlet Mall,
27407,Municipality,25.060136,55.2944,,City Hall
27408,Saks,25.061565,55.294017,MOE,Cosmetics Shop
27409,Al Zahra Hospital,25.05939525532971,55.28005773385057,,Hospital
27410,Playground @ Al Waha,25.03115895473549,55.28722639144993,Dubailand,Theme Park
27411,N_K_D Pizza,25.03019004173197,55.28574726720888,Al Murooj Complex,Pizza Place
27412,Thai Fruits By Pro Emirates,25.066773673249365,55.30744003140743,The Global Village,Thai Restaurant
27413,Thuraya Tower 1,25.056473,55.287209,Media City,Office
27414,Arabian Ranches - Arabtec main office site,25.035635,55.278,,Office
27415,Simstream's V-Office,25.05781587332289,55.28810632046071,"Arabian Ranches, Al Reem 3, Villa 64",Office
27416,Burj Drop,25.06533,55.306198,,Theme Park Ride / Attraction
27417,The hamptons cafe,25.029378,55.282732,,Café
27418,Iwok,25.066602,55.307374,,Chinese Restaurant
27419,Tuk Tuk Thai Cuisine,25.027915,55.275509,,Thai Restaurant
27420,The Chiron Clinic,25.027371,55.275192,"The Sustainable City, Block E1, Floor 1",Chiropractor
27421,HILTI Middle East FZE,25.03981488001869,55.29909809186937,,Building
27422,Ali's Kitchen House Dubai,25.028216555202174,55.28627629413257,,Turkish Restaurant
27423,Organic Foods & Cafe,25.064798,55.302734,Cityland Mall,Organic Grocery
27424,ASIA (شرق آسيا),25.06694684901192,55.30708366023181,,Flea Market
27425,Medicina Pharmacy,25.06402,55.302946,Cityland Mall,Pharmacy
27426,London Loop,25.065383,55.306182,,Theme Park Ride / Attraction
27427,Arabian Ranches Village Green,25.06161339060607,55.29426607488793,,Field
27428,Maria Bonita,25.027357,55.27528,,Mexican Restaurant
27429,Doner Kebab,25.06674703619462,55.30736983696868,القرية العالمية - Global Village,German Restaurant
27430,Step By Step Nursery,25.02598520135037,55.28314536570173,Layan Community in Dubailand,School
27431,Plov 7,25.067131,55.307281,,Russian Restaurant
27432,Monty's Rowing School,25.037767005807368,55.319125500578544,,Athletics & Sports
27433,Range,25.05283149075508,55.27616056625082,,Golf Course
27434,Kholio's Garden,25.028261,55.284886,United Arab Emirates,Garden
27435,The Bridge,25.04435413014136,55.32379689024234,,Residential Building (Apartment / Condo)
27436,Liwa Heights JLT,25.05917501029781,55.29550239761131,,Residential Building (Apartment / Condo)
27437,Sheraton Al Khalediya,25.059343035166368,55.28640901528348,Al Khalediya,Hotel
27438,Che Che,25.04044835799715,55.27502167659026,,Café
27439,Grand Abu Shakra (جراند أبو شقرة),25.066559,55.306913,Global Village,Middle Eastern Restaurant
27440,AlWaha Villas Health Club,25.02988820969595,55.28640045398287,Dubai bypass road,Gym
27441,Al Reem 1 pool,25.059913280863668,55.29769974852416,,Pool
27442,Race & Drive School,25.049037690469287,55.32527666629897,Dubai Autodrome,Racetrack
27443,Diamond Gym,25.059413,55.279507,,Gym
27444,Terranova,25.04802835469546,55.27545395759166,Arabian Ranches,Restaurant
27445,Austria,25.066777889453057,55.3072942430215,,Flea Market
27446,Core Basics,25.027395,55.274868,,Medical Center
27447,"Starfish Seafood Restuarent, Dubai Global Village",25.066508,55.307042,,Seafood Restaurant
27448,Greek,25.06663759773049,55.30689467611408,,Flea Market
27449,Belle Femme,25.031112,55.271005,,Salon / Barbershop
27450,Food To Go,25.02698467456183,55.281973995843316,Layan Community,Coffee Shop
27451,Fratelli la Bufala,25.031593,55.27086,Arabian Ranches 2,Theme Restaurant
27452,Singapore (سنغافورا),25.066787,55.306684,,Flea Market
27453,Burger King,25.05922375053576,55.28560053401184,Enoc Petrol Station,Fast Food Restaurant
27454,Grand Barbeque,25.064237,55.310108,,BBQ Joint
27455,Al Salam Town Center,25.028873,55.27799,,Shopping Mall
27456,Al Haaj Bundoo Khan,25.066769061905383,55.307062062026,,Pakistani Restaurant
27457,Hotel Cece,25.058042,55.282532,,Hotel
27458,Mira Oasis,25.012861,55.29737,,Housing Development
27459,Fitness First Mudon,25.02799,55.276997,,Gym / Fitness Center
27460,Tsc Mosque,25.027146,55.274575,,Mosque
27461,Arabian Ranches Park,25.04385975628379,55.26935983726603,,Park
27462,Mira,25.012205,55.292942,,Housing Development
27463,Sustainable City Equestrian club,25.026215,55.278086,,Stables
27464,Bosnian Kebab,25.06701512632623,55.30797459092769,,Bosnian Restaurant
27465,"Al Waha Community, Dubailand",25.030743699278222,55.28455426942621,,Housing Development
27466,Circus,25.065339,55.306379,,Circus
27467,Kabab House,25.066699,55.307652,Global Village (Near the Water Canal),Middle Eastern Restaurant
27468,Khbz & Zaad,25.027745,55.275021,,Lebanese Restaurant
27469,Hamdan Sports Complex Athlete car park,25.051050647923592,55.319026708602905,"E611, Dubai",Parking
27470,Tennis Court,25.057281,55.29261,Al Reem 2,Tennis Court
27471,The Haven,25.026847016876086,55.28184444439412,Al Layan Community Boutique G-03,Spa
27472,Mist Spa,25.056485107548554,55.28482957514177,,Spa
27473,Aqua,25.059157195483316,55.285396383794655,,Convenience Store
27474,Mirador,25.05568686777897,55.285369392821934,"Arabian Ranches, Emirates Roads",Housing Development
27475,Mira Oasis 2,25.016111,55.297767,Mira Oasis 2,Housing Development
27476,Gym,25.026914484324255,55.281753488630514,Dubailand,Gym / Fitness Center
27477,Al Reem 1,25.059810042182534,55.29799242978471,,Residential Building (Apartment / Condo)
27478,Reem 1 Lake,25.059178413348622,55.28545036576545,Reem 1- Arabian Ranches,Lake
27479,Al Reem 3: Pool Area,25.059004,55.288548,,Pool
27480,Al Reem 2 - Swimming pool - Arabian Ranches,25.05497938690936,55.288689345854465,,Pool
27481,Al Reem Lake,25.059231533766958,55.288571270318535,Al Reem,Lake
27482,Pronto,25.059167,55.285514,,Café
27483,Zwembad Sust City,25.029679,55.278758,,Water Park
27484,TSC swimming pool,25.029925,55.279017,,Pool
27485,مطعم الدهان المصري,25.066530187790207,55.30688927657394,القريه العالميه,Middle Eastern Restaurant
27486,arabian ranches skate park,25.05368317111606,55.28852739396087,,Skate Park
27487,Cafe Vienna,25.027084672291316,55.281797647476196,Layan,Café
27488,Layan Community Pool,25.02812933794571,55.28208195553305,,Pool
27489,Al Reem 2 swimming pool,25.057074305477666,55.292257763071426,Arabian Ranges,Pool
27490,PlayPoint,25.027373,55.275339,,General Entertainment
27491,The Swimming Pool @ Al Waha Community,25.03023780776003,55.28647083904934,Dubai Land,Pool
27492,Walking Track Stc,25.029129,55.276918,,Dog Run
27493,Al Mahra park,25.0480566523656,55.27537791534002,Al Mahra Park,Playground
27494,Bermuda Views,25.03229653551612,55.29802908603707,,Residential Building (Apartment / Condo)
27495,Building 5,25.02631149533427,55.281766834540186,Layan Community,Residential Building (Apartment / Condo)
27496,Arabische Las Cl3 Villa 81,25.029578,55.276597,,Community College
27497,Galitos,25.066555,55.307449,,African Restaurant
27498,Seeren'ati,25.059312928545882,55.28547195856322,,Bridal Shop
27499,Biodomes Stc,25.029835,55.276739,,Farm
27500,My Private Vegetable Garden,25.029522,55.276673,,Farm
27501,живот,25.029354,55.285465,,Housing Development
27502,Global Village (القرية العالمية),25.069910467046487,55.307407633967074,Sheikh Mohamed Bin Zayed Rd,Theme Park
27503,Medicina Pharmacy,25.06402,55.302946,Cityland Mall,Pharmacy
27504,IMG Boulevard,25.082770607340038,55.318278655315616,IMG Worlds of Adventure,Theme Park Ride / Attraction
27505,bait jadi restaurant,25.0678533808324,55.30593896276615,,
27506,KFC (كنتاكي),25.067769877286516,55.30626293220774,Global Village,Fried Chicken Joint
27507,Carrefour,25.065366,55.304983,,Supermarket
27508,Cityland Mall,25.065791,55.302401,,Shopping Mall
27509,ENOC,25.0641613,55.3135735,Wadi Al Safa Shk Zayed Bin Hamdan Street - D54 - Dubai,Gas Station
27510,Mac & Cheese,25.068534,55.307552,,Food Stand
27511,Municipality,25.060136,55.2944,,City Hall
27512,Frisbee,25.067406,55.308211,,Theme Park Ride / Attraction
27513,Thai Fruits By Pro Emirates,25.066773673249365,55.30744003140743,The Global Village,Thai Restaurant
27514,Pizzeria Bambina,25.068209921729203,55.30809338238145,Global Village,Diner
27515,Speed Wave,25.067272,55.308268,,Theme Park Ride / Attraction
27516,Organic Foods & Cafe,25.064798,55.302734,Cityland Mall,Organic Grocery
27517,Burj Drop,25.06533,55.306198,,Theme Park Ride / Attraction
27518,Yahya Tom Yum Kung,25.066845728095497,55.30752102506149,Dubai Global Village,Thai Restaurant
27519,مكتب بطولات سمو الشيخ حمدان بن محمد ال مكتوم ولي عهد دبي,25.067307899080706,55.30950809316048,UAE Dubai,Government Building
27520,Arabian Ranches Village Green,25.06161339060607,55.29426607488793,,Field
27521,Take Off,25.067315,55.308297,,Theme Park Ride / Attraction
27522,Iwok,25.066602,55.307374,,Chinese Restaurant
27523,Khalifa Bin Zayed Al Nahyan Foundation,25.067118582681726,55.30689393984992,Global Village,Non-Profit
27524,Papa Junior,25.06746785138483,55.30815817778872,The Global Village,Thai Restaurant
27525,Jungle River,25.066894,55.307704,,Theme Park Ride / Attraction
27526,Mamak Malaysian Eatery Experience,25.066924,55.307835,Global Village,Halal Restaurant
27527,Madam Sushi,25.067774,55.30611,,Sushi Restaurant
27528,AlPargata Roig,25.06764854391312,55.30917331218128,Global Village,Shoe Store
27529,Galitos,25.066555,55.307449,,African Restaurant
27530,Philippine (الفلبين),25.066976396258777,55.30793679368121,The Global Village,Flea Market
27531,Spain (أسبانيا),25.067543215357265,55.30837616030575,,Flea Market
27532,Lobster Roll,25.068148,55.307785,Global Village,Seafood Restaurant
27533,Churros (شوروس),25.068346552626554,55.30843355881184,,Bakery
27534,Fusion of Flavours @ Global Village,25.068451381173396,55.306279130711715,,Indian Restaurant
27535,ASIA (شرق آسيا),25.06694684901192,55.30708366023181,,Flea Market
27536,Vietnam (فيتنام),25.068568320041905,55.30729424302151,The Global Village,Flea Market
27537,Italy (إيطاليا),25.06713129767171,55.30783960083763,Global village,Flea Market
27538,Kout,25.068429,55.30699,,Shopping Mall
27539,Lahori Chatkhara,25.068406,55.305598,Global Village,Pakistani Restaurant
27540,London Loop,25.065383,55.306182,,Theme Park Ride / Attraction
27541,Afghanistan (أفغانستان),25.06831261877093,55.30690007565457,Global Village,Flea Market
27542,مسرح القرية العالمية,25.06829692890714,55.306284530213716,,Other Great Outdoors
27543,Chic N Cone,25.067484,55.306247,,Fried Chicken Joint
27544,Beef & Cheese,25.068223,55.308102,,Snack Place
27545,Ryehana Seafood,25.067203,55.307728,,Seafood Restaurant
27546,Turkish Sultanahmet Harput Restaurant,25.066980347878083,55.307742408103415,,Turkish Restaurant
27547,Taco Barrio,25.067019,55.308167,Global Village,Taco Place
27548,Doner Kebab,25.06674703619462,55.30736983696868,القرية العالمية - Global Village,German Restaurant
27549,Hot Chips,25.067268,55.306143,,Street Food Gathering
27550,Plov 7,25.067131,55.307281,,Russian Restaurant
27551,Sultan Baba Iskender السلطان بابا إسكندر,25.06796045551556,55.30588496797737,Global Village القرية العالمية,Turkish Restaurant
27552,France (فرنسا),25.067333952849445,55.30618193973341,,Flea Market
27553,Cheetos Doritos,25.068162,55.307986,,Snack Place
27554,Mozzarella 21,25.066807,55.307509,,Italian Restaurant
27555,Persian Kebab,25.067045,55.306993,,Kebab Restaurant
27556,Papa Murphy's,25.06764166689599,55.30815817778872,Global Village,Pizza Place
27557,Ripley's Believe It Or Not!,25.068005,55.306232,Global Village,Art Museum
27558,Lebanon (لبنان),25.06858369341926,55.30808727344213,Beside syrian village,Flea Market
27559,المطبخ الامارات الشعبي,25.06829,55.307989,,Dessert Shop
27560,Gate 5,25.06783359865056,55.3102694547336,Global village,Campground
27561,Liwa Heights JLT,25.05917501029781,55.29550239761131,,Residential Building (Apartment / Condo)
27562,Bosnia & Balkans,25.067481230919046,55.30623969240154,,Night Market
27563,Um khalid Res. (أم خالد للأكلات الشعبيه),25.06796,55.305768,,Middle Eastern Restaurant
27564,Traditional,25.068036,55.308866,Facing The Syrian Pavilion,Middle Eastern Restaurant
27565,Picnic Home Restaurant (مطعم بيت الرحلات),25.06769201794591,55.30619813822221,Global Village,Middle Eastern Restaurant
27566,Grand Abu Shakra (جراند أبو شقرة),25.066559,55.306913,Global Village,Middle Eastern Restaurant
27567,كافتريا ابوعلاء ملك الفلافل,25.067569,55.306936,,Middle Eastern Restaurant
27568,South Korea (كوريا),25.0667829432338,55.307094459336746,Global Village,Flea Market
27569,UK (المملكة المتحدة),25.067419431739193,55.30683528119105,,Flea Market
27570,Floating Market,25.06713,55.307687,,Flea Market
27571,Syria (سوريه),25.067683772299468,55.30822245905179,,Flea Market
27572,Food Court,25.067791,55.305458,global village,Food Court
27573,Lebanon القرية اللبنانية,25.06817,55.307587,,Gourmet Shop
27574,Koliba Bosnian Food,25.067352,55.307991,Global Village,Bosnian Restaurant
27575,Pizza Hut,25.06785272473008,55.30636552278425,Global Village,Pizza Place
27576,فقع ومشروم,25.06840147932191,55.30757502087306,,Bistro
27577,Waffle Waffle,25.067543671840088,55.3037166595459,Global Village,Dessert Shop
27578,Khaneen,25.066995,55.307277,,Restaurant
27579,Bundoo Khan's,25.068479,55.305701,Global Village,Restaurant
27580,Al Haaj Bundoo Khan,25.066769061905383,55.307062062026,,Pakistani Restaurant
27581,Spheerz,25.068295,55.307514,,Food Stand
27582,"Starfish Seafood Restuarent, Dubai Global Village",25.066508,55.307042,,Seafood Restaurant
27583,Austria,25.066777889453057,55.3072942430215,,Flea Market
27584,Pasta Gril,25.068096,55.308251,,Restaurant
27585,Al Dahhan,25.06787933395857,55.30600915604203,Global village,Restaurant
27586,Singapore (سنغافورا),25.066787,55.306684,,Flea Market
27587,Kenkoh,25.067241,55.307285,,Shoe Store
27588,Hyderabadi Dum Biryani Restaurant,25.067407,55.307806,,Indian Restaurant
27589,مؤسسة خليفة بن زايد آل نهيان للأعمال الانسانية,25.067219,55.307147,,Building
27590,Grand Barbeque,25.064237,55.310108,,BBQ Joint
27591,Ya Weely,25.068046324850563,55.307666813830174,Global Village,Italian Restaurant
27592,Meeruth Kabab House,25.068607,55.307392,,BBQ Joint
27593,Gun Smoke Steak & Burgers,25.067037,55.307981,Global Village,Steakhouse
27594,Tunisia (تونس),25.066878654185125,55.30774780769689,,Flea Market
27595,Krispy Kreme,25.067435,55.308479,,Donut Shop
27596,Greek,25.06663759773049,55.30689467611408,,Flea Market
27597,Pistachio (بيستاشو),25.067519,55.308134,,Café
27598,America,25.067534,55.304975,Global Village,Event Space
27599,Japan (اليابان),25.067006252884145,55.30686973540854,,Flea Market
27600,Bosnian Kebab,25.06701512632623,55.30797459092769,,Bosnian Restaurant
27601,Circus,25.065339,55.306379,,Circus
27602,Boom Burger,25.068412,55.307361,,Burger Joint
27603,Magic Mix Ride,25.067297807810604,55.30718625178317,,Playground
27604,Kabab House,25.066699,55.307652,Global Village (Near the Water Canal),Middle Eastern Restaurant
27605,الميدان بطولة فزاع لليوله,25.067581676081957,55.30805558508299,,Racetrack
27606,The Big Stage,25.067491,55.307346,,Lounge
27607,Witch Bar,25.06837524764894,55.30646811348261,Global Village Betwwen Lebanon & Syria Vill.,Cocktail Bar
27608,Mishmish & Toot,25.06784,55.305924,Global Village,Juice Bar
27609,Mini Pancakes,25.06825827487713,55.30773700851027,,Creperie
27610,"Pita Souvlaki ""Taste Of Greece""",25.06787,55.305971,Global Village,Greek Restaurant
27611,Al Reem 1,25.059810042182534,55.29799242978471,,Residential Building (Apartment / Condo)
27612,Takoyaki,25.067054,55.307152,,Food Truck
27613,مطعم الدهان المصري,25.066530187790207,55.30688927657394,القريه العالميه,Middle Eastern Restaurant
27614,MiRRoR Maze,25.067859,55.306326,,Circus
27615,Kebab Shiraz,25.06825226717084,55.30583097322234,,Middle Eastern Restaurant
27616,Moylo's Global Village,25.06820297241211,55.30809783935547,Between Syria And Lebanon,Burger Joint
27617,Drizzle,25.068169,55.307863,,Burger Joint
27618,vox cinemas,25.06739839976616,55.30690007565456,Mcc,Multiplex
27619,Thailand (تايلند),25.067234222695067,55.30579317696856,Global Village,Flea Market
27620,Palace of Entertainment,25.065377820724176,55.30637092229165,Inside The Global Village,Theme Park Ride / Attraction
27621,China (الصين),25.068864055420217,55.30558259778401,Global Village,Flea Market
27622,India (الهند),25.068466850016847,55.309248907772854,Global Village,Flea Market
27623,Morroco (المغرب),25.067321336481623,55.30761821754661,The Global Village,Flea Market
27624,German Doner Kebab,25.067704916178712,55.30835256430215,Global Village,Turkish Restaurant
27625,Baleela Shop,25.068024,55.307947,syrian village,Middle Eastern Restaurant
27626,Al Reem 1 pool,25.059913280863668,55.29769974852416,,Pool
27627,IMG Worlds of Adventure,25.081921194895962,55.31860167261918,City of Arabia,Theme Park
27628,Global Community Substation DEWA,25.072198,55.318778,,Factory
27629,IMG Boulevard,25.082770607340038,55.318278655315616,IMG Worlds of Adventure,Theme Park Ride / Attraction
27630,The Velociraptor,25.080112711704572,55.319746675600726,Img worlds,Theme Park Ride / Attraction
27631,U.S. Polo Assn.,25.0758097,55.3064354,Sheikh Mohammed Bin Zayed Rd,Clothing Store
27632,Samosa House,25.08098,55.318886,,Indian Restaurant
27633,القرية العالمية - روسيا,25.0703918,55.3065734,,
27634,City Of Arabia,25.081774930682826,55.32505523834404,City Of Arabia,Office
27635,Guest Services,25.082437,55.31864,Img park,Office
27636,شرمب هاوس,25.071777367867952,55.308849331823765,,Chinese Restaurant
27637,Ben 10 Hero Time 5D,25.08169,55.320341,,Theme Park Ride / Attraction
27638,The Amazing Ride of Gumball,25.082136349946754,55.31946739685532,,Theme Park Ride / Attraction
27639,Avengers - Flight Of The Quinjets,25.08185,55.31884,,Theme Park Ride / Attraction
27640,Thors Thunder Spin,25.081542,55.317617,,Theme Park Ride / Attraction
27641,Adventure Time - The Ride Of Ooo,25.081364,55.31972,,Theme Park Ride / Attraction
27642,The Powerpuff Girls Mojo's Robot Rampage!,25.081706,55.320288,,Theme Park Ride / Attraction
27643,Predator,25.08053400029892,55.318832062627024,,Theme Park Ride / Attraction
27644,MARVEL,25.080720394035765,55.31766346129406,IMG Worlds of Adventure,Theme Park Ride / Attraction
27645,مكتب بطولات سمو الشيخ حمدان بن محمد ال مكتوم ولي عهد دبي,25.067307899080706,55.30950809316048,UAE Dubai,Government Building
27646,Avengers Battle of Ultron,25.080769872344227,55.31743029118043,,Theme Park Ride / Attraction
27647,Cartoon Network Live,25.081527,55.319509,,Theme Park Ride / Attraction
27648,Chang's Golden Dragon,25.083353,55.322006,,Asian Restaurant
27649,Finn & Jake's Everything Burrito,25.081823,55.31977,,Burrito Place
27650,Turkey (تركيا),25.07013675104177,55.307494027168374,Global,Flea Market
27651,KSA (السعوديه),25.069414828681435,55.30923070017881,Global Village,Flea Market
27652,India (الهند),25.068466850016847,55.309248907772854,Global Village,Flea Market
27653,Villeroy & Boch,25.08089,55.312189,Mall of the Emirates,Miscellaneous Shop
27654,The Westin Grand Munchen,25.07697699254961,55.30755342254438,Arabellastrasseb6,
27655,Palestine (فلسطين),25.06879160752879,55.30848055571697,Global Village,Flea Market
27656,Starbucks,25.07491263182052,55.32922465985553,Uae Dubai,Coffee Shop
27657,Russia (روسيا),25.07061121198816,55.307106731091196,"Exit 37, Sheikh Mohammed Bin Zayed Road",Flea Market
27658,مطعم صدف القرية العالمية,25.07034398670307,55.307634416304765,"Inside the GV, near the amusement park",Asian Restaurant
27659,Bakeria @ Emarat Petrol Station,25.075583908316666,55.30790979565814,,Sandwich Place
27660,The  Forbidden Territory,25.08093690280636,55.318952326482986,,Theme Park Ride / Attraction
27661,Dynamits Shrimp,25.0684105728907,55.30754262338206,القريه العالميه,Seafood Restaurant
27662,Mr. Smoothy,25.081672,55.320269,,Fast Food Restaurant
27663,Jordan (الأردن),25.068320724759467,55.307391435251446,Global Village,Flea Market
27664,The Coffee House,25.082007966596436,55.318642027417695,,Coffee Shop
27665,Aldar Tower @ Dubai Marina,25.07231730396299,55.306878477494664,Al Sufouh road,Residential Building (Apartment / Condo)
27666,Big Bite Cafe,25.082365400373327,55.325033635647074,,Cafeteria
27667,Hamleys,25.071352,55.308366,,Toy / Game Store
27668,Thai Rose Massage,25.071029,55.308067,,Massage Studio
27669,Mama Scano's Of Yancy Street,25.081059,55.317936,IMG Worlds of Adventure,Italian Restaurant
27670,Mango Mania,25.071111,55.310078,Global Village,Food Stand
27671,Iraq (العراق),25.06886053038208,55.30714845488165,Global Village,Flea Market
27672,The Popcorn Factory,25.081676,55.318378,,Dessert Shop
27673,360 express,25.083843,55.323777,,Sandwich Place
27674,Hulk Epsilon Base 3D,25.081358645909148,55.317747416938516,,Theme Park Ride / Attraction
27675,Spice Valley,25.080253,55.318946,IMG Worlds Of Adventure,Indian Restaurant
27676,Img Emporium,25.082151,55.318628,,Toy / Game Store
27677,Zalatimoh (زلاطيمو),25.070200813902023,55.30829856800454,Dubai,Dessert Shop
27678,Dubai Health Authority - Emergency Room @ Global Village,25.071352132491963,55.3084281591755,Global Village,Emergency Room
27679,Parking 5,25.069128146655224,55.31049084481899,Global Village,Parking
27680,Cheeky Monkeys,25.07137,55.308539,Global Village,Child Care Service
27681,Global Village Türkiye,25.071481,55.3077,,Night Market
27682,Global Village Ride,25.070779491297834,55.3081473785508,,Other Nightlife
27683,Spider-Man Doc Ock's Revenge,25.08137893493765,55.316892868092694,,Theme Park Ride / Attraction
27684,Alpargata,25.069975032586417,55.31816425170347,,Shoe Store
